
#####################
#### grain 8

#    orientation:
#
#    q = [7.691974e-01, 6.195888e-01, 1.524858e-01, 3.454275e-02]
#
#    R = [[9.511e-01, 1.358e-01, 2.774e-01],
#         [2.421e-01, 2.298e-01, -9.426e-01],
#         [-1.918e-01, 9.637e-01, 1.857e-01]]
#
#    left stretch tensor:
#
#    V = [[9.999e-01, -1.839e-04, -2.010e-04],
#         [-1.839e-04, 1.001e+00, 5.488e-04],
#         [-2.010e-04, 5.488e-04, 9.995e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-9.029e-05, -1.837e-04, -2.010e-04],
#         [-1.837e-04, 1.005e-03, 5.487e-04],
#         [-2.010e-04, 5.487e-04, -5.371e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-1.048e-04, 2.217e-05, 1.745e-05],
#         [2.217e-05, -2.685e-04, -8.392e-04],
#         [1.745e-05, -8.392e-04, 7.505e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.512e-01, 1.361e-01, 2.773e-01],
#         [2.421e-01, 2.291e-01, -9.417e-01],
#         [-1.918e-01, 9.641e-01, 1.864e-01]]
#
#    lattice parameters:
#
#    2.95049, 2.95007, 4.68902, 90.0843, 89.998, 120.002
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.60018, -0.00334642, -0.290728)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-666	4	-1	-1	0	7.3735e+00	-1.3448e+01	-1.2845e+02	7.3706e+00	-1.2999e+01	-1.2827e+02	2.8741e-03	4.4987e-01	1.8418e-01	-3.7501e-01	-1.5732e-01	-5.4231e-01	1.1591e+03	1.6529e+03	-1.2827e+02
	-999	4	1	-2	0	7.3729e+00	-5.2340e+00	-6.7868e+01	nan       	nan       	nan       	2.1408e-02	8.1114e-01	4.8716e+00	2.9414e-01	-6.1704e-02	-6.0753e-01	nan       	nan       	nan
#
#    final completeness for grain 60: 60.6061%
#####################


#####################
#### grain 26

#    orientation:
#
#    q = [7.056762e-01, 2.764838e-01, 6.257486e-01, 1.844354e-01]
#
#    R = [[1.488e-01, 8.572e-02, 9.851e-01],
#         [6.063e-01, 7.791e-01, -1.594e-01],
#         [-7.812e-01, 6.210e-01, 6.399e-02]]
#
#    left stretch tensor:
#
#    V = [[1.002e+00, 1.915e-04, 9.016e-04],
#         [1.915e-04, 1.000e+00, 1.485e-04],
#         [9.016e-04, 1.485e-04, 9.994e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[1.895e-03, 1.912e-04, 9.010e-04],
#         [1.912e-04, 4.244e-04, 1.484e-04],
#         [9.010e-04, 1.484e-04, -6.246e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-4.987e-04, 5.483e-04, -2.828e-04],
#         [5.483e-04, 2.957e-04, 7.755e-04],
#         [-2.828e-04, 7.755e-04, 1.897e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[1.492e-01, 8.485e-02, 9.832e-01],
#         [6.062e-01, 7.786e-01, -1.595e-01],
#         [-7.819e-01, 6.212e-01, 6.317e-02]]
#
#    lattice parameters:
#
#    2.94933, 2.94969, 4.6944, 89.9068, 90.0324, 119.933
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.257771, -0.0134277, 0.242847)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	2946	0	0	1	0	4.2534e+00	1.2879e+02	-9.4385e+01	4.2507e+00	1.2882e+02	-9.4761e+01	2.7572e-03	2.7946e-02	3.7637e-01	3.3201e-02	3.0470e-01	2.4310e-01	7.2387e+02	7.8896e+02	-9.4761e+01
	2448	0	-1	1	0	4.2580e+00	-1.7221e+02	-8.2832e+01	4.2537e+00	-1.7217e+02	-8.2762e+01	4.2637e-03	3.7183e-02	7.0424e-02	-3.3945e-02	-5.3072e-02	3.8652e-01	1.0639e+03	6.5382e+02	-8.2762e+01
	1562	0	-1	0	0	4.2539e+00	-1.1379e+02	-5.9651e+01	4.2536e+00	-1.1379e+02	-5.9654e+01	3.3816e-04	7.5272e-04	2.5082e-03	-6.7146e-02	-3.5777e-01	1.4342e-01	1.3536e+03	8.7272e+02	-5.9654e+01
	3224	0	0	-1	0	4.2534e+00	-5.1206e+01	-1.0117e+02	4.2559e+00	-5.1124e+01	-1.0127e+02	2.4772e-03	8.2185e-02	9.5809e-02	-3.3201e-02	-3.0470e-01	-2.4310e-01	1.3030e+03	1.2553e+03	-1.0127e+02
	2641	0	1	-1	0	4.2580e+00	7.7940e+00	-8.7130e+01	4.2583e+00	7.7889e+00	-8.7262e+01	3.6304e-04	5.0681e-03	1.3167e-01	3.3945e-02	5.3072e-02	-3.8652e-01	9.6278e+02	1.3910e+03	-8.7262e+01
	1961	0	1	0	0	4.2539e+00	6.6213e+01	-7.0173e+01	4.2530e+00	6.6205e+01	-6.9957e+01	9.2434e-04	8.0410e-03	2.1617e-01	6.7146e-02	3.5777e-01	-1.4342e-01	6.7303e+02	1.1724e+03	-6.9957e+01
	4331	2	0	1	1	4.8403e+00	1.4252e+02	-1.3040e+02	4.8431e+00	1.4269e+02	-1.3066e+02	2.8302e-03	1.7808e-01	2.6361e-01	2.4305e-01	2.7065e-01	2.5658e-01	7.5670e+02	6.8466e+02	-1.3066e+02
	-666	2	-1	1	1	4.8449e+00	-1.6871e+02	-1.1127e+02	4.8557e+00	-1.6877e+02	-1.1126e+02	1.0860e-02	5.0685e-02	8.4643e-03	1.7590e-01	-8.7118e-02	4.0000e-01	1.0959e+03	6.0515e+02	-1.1126e+02
	4179	2	-1	0	1	4.8445e+00	-1.1833e+02	-1.2719e+02	4.8426e+00	-1.1818e+02	-1.2681e+02	1.8677e-03	1.5392e-01	3.8271e-01	1.4270e-01	-3.9181e-01	1.5690e-01	1.3866e+03	8.2138e+02	-1.2681e+02
	1342	2	-1	1	-1	4.8500e+00	-1.7755e+02	-5.4407e+01	4.8483e+00	-1.7755e+02	-5.4263e+01	1.7497e-03	1.3316e-03	1.4342e-01	-2.4379e-01	-1.9025e-02	3.7304e-01	1.0313e+03	5.9936e+02	-5.4263e+01
	1125	2	0	1	-1	4.8466e+00	1.3048e+02	-4.8699e+01	4.8458e+00	1.3046e+02	-4.8771e+01	8.3314e-04	1.8786e-02	7.2568e-02	-1.7665e-01	3.3874e-01	2.2962e-01	6.9088e+02	7.4812e+02	-4.8771e+01
	57	2	-1	0	-1	4.8433e+00	-1.3333e+02	-2.1605e+01	4.8488e+00	-1.3339e+02	-2.1760e+01	5.4572e-03	5.5599e-02	1.5474e-01	-2.7700e-01	-3.2372e-01	1.2994e-01	1.3215e+03	7.3255e+02	-2.1760e+01
	1441	2	0	-1	1	4.8466e+00	-4.9522e+01	-5.6158e+01	4.8452e+00	-4.9550e+01	-5.6271e+01	1.4152e-03	2.8291e-02	1.1248e-01	1.7665e-01	-3.3874e-01	-2.2962e-01	1.3360e+03	1.2980e+03	-5.6271e+01
	1551	2	1	-1	1	4.8500e+00	2.4467e+00	-5.9261e+01	4.8473e+00	2.4294e+00	-5.9264e+01	2.7152e-03	1.7289e-02	2.5395e-03	2.4379e-01	1.9025e-02	-3.7304e-01	9.9527e+02	1.4466e+03	-5.9264e+01
	304	2	1	0	1	4.8433e+00	4.6670e+01	-2.8658e+01	4.8435e+00	4.6664e+01	-2.8759e+01	2.2181e-04	6.0142e-03	1.0089e-01	2.7700e-01	3.2372e-01	-1.2994e-01	7.0502e+02	1.3145e+03	-2.8759e+01
	4558	2	0	-1	-1	4.8403e+00	-3.7484e+01	-1.3650e+02	4.8515e+00	-3.7257e+01	-1.3677e+02	1.1246e-02	2.2678e-01	2.6981e-01	-2.4305e-01	-2.7065e-01	-2.5658e-01	1.2703e+03	1.3592e+03	-1.3677e+02
	4571	2	1	0	-1	4.8445e+00	6.1668e+01	-1.3738e+02	4.8476e+00	6.1701e+01	-1.3727e+02	3.1325e-03	3.3375e-02	1.0803e-01	-1.4270e-01	3.9181e-01	-1.5690e-01	6.3998e+02	1.2223e+03	-1.3727e+02
	-666	2	1	-1	-1	4.8449e+00	1.1285e+01	-1.1621e+02	4.8416e+00	1.1244e+01	-1.1625e+02	3.3198e-03	4.1646e-02	4.3407e-02	-1.7590e-01	8.7118e-02	-4.0000e-01	9.3066e+02	1.4370e+03	-1.1625e+02
	-999	3	0	1	2	6.2856e+00	1.5580e+02	-1.4575e+02	nan       	nan       	nan       	4.0183e-03	1.6508e+01	1.4773e+00	4.5290e-01	2.3660e-01	2.7006e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2896e+00	-1.6789e+02	-1.2980e+02	nan       	nan       	nan       	1.1245e-02	4.1982e+00	2.9666e+00	3.8575e-01	-1.2116e-01	4.1348e-01	nan       	nan       	nan
	-999	3	-1	0	2	6.2917e+00	-1.3250e+02	-1.4956e+02	nan       	nan       	nan       	1.8832e-02	1.1231e+00	4.2917e+00	3.5255e-01	-4.2586e-01	1.7038e-01	nan       	nan       	nan
	-999	3	-1	1	-2	6.2976e+00	1.7851e+02	-3.5251e+01	nan       	nan       	nan       	6.5202e-03	1.3735e+01	1.9885e+00	-4.5364e-01	1.5022e-02	3.5956e-01	nan       	nan       	nan
	-999	3	0	1	-2	6.2954e+00	1.3983e+02	-2.5099e+01	nan       	nan       	nan       	2.0712e-02	1.4060e+00	5.1656e+00	-3.8650e-01	3.7279e-01	2.1614e-01	nan       	nan       	nan
	-999	3	0	-1	2	6.2954e+00	-4.0165e+01	-3.3331e+01	nan       	nan       	nan       	1.6695e-02	1.1264e+00	4.9359e+00	3.8650e-01	-3.7279e-01	-2.1614e-01	nan       	nan       	nan
	-999	3	1	-1	2	6.2976e+00	-1.4888e+00	-4.1550e+01	nan       	nan       	nan       	6.2903e-03	1.1032e+01	6.2876e+00	4.5364e-01	-1.5022e-02	-3.5956e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2856e+00	-2.4205e+01	-1.5264e+02	nan       	nan       	nan       	1.8654e-02	1.6375e+01	1.2898e-01	-4.5290e-01	-2.3660e-01	-2.7006e-01	nan       	nan       	nan
	-999	3	1	0	-2	6.2917e+00	4.7497e+01	-1.5886e+02	nan       	nan       	nan       	2.2428e-02	4.6866e+00	4.0566e-01	-3.5255e-01	4.2586e-01	-1.7038e-01	nan       	nan       	nan
	-999	3	1	-1	-2	6.2896e+00	1.2112e+01	-1.3623e+02	nan       	nan       	nan       	3.5452e-02	6.3858e+00	7.0843e+00	-3.8575e-01	1.2116e-01	-4.1348e-01	nan       	nan       	nan
	-999	4	1	1	0	7.3685e+00	1.0148e+02	-1.1727e+02	nan       	nan       	nan       	1.4663e-03	1.3639e-01	9.9985e-01	1.0035e-01	6.6246e-01	9.9677e-02	nan       	nan       	nan
	2591	4	-1	2	0	7.3755e+00	1.5817e+02	-8.5961e+01	7.3716e+00	1.5818e+02	-8.6250e+01	3.8552e-03	1.5978e-02	2.8925e-01	-7.4352e-04	2.5162e-01	6.2962e-01	7.7306e+02	4.2197e+02	-8.6250e+01
	2125	4	-2	1	0	7.3764e+00	-1.4262e+02	-7.4562e+01	7.3720e+00	-1.4259e+02	-7.4732e+01	4.3455e-03	2.6440e-02	1.6956e-01	-1.0109e-01	-4.1084e-01	5.2994e-01	1.4061e+03	5.0857e+02	-7.4732e+01
	-999	4	-1	-1	0	7.3685e+00	-7.8517e+01	-1.5312e+02	nan       	nan       	nan       	1.7146e-03	2.1637e-01	8.4181e-01	-1.0035e-01	-6.6246e-01	-9.9677e-02	nan       	nan       	nan
	2888	4	1	-2	0	7.3755e+00	-2.1831e+01	-9.3904e+01	7.3769e+00	-2.1807e+01	-9.3773e+01	1.3645e-03	2.4703e-02	1.3089e-01	7.4352e-04	-2.5162e-01	-6.2962e-01	1.2540e+03	1.6234e+03	-9.3773e+01
	2479	4	2	-1	0	7.3764e+00	3.7381e+01	-8.3838e+01	7.3747e+00	3.7392e+01	-8.3765e+01	1.7135e-03	1.1383e-02	7.2999e-02	1.0109e-01	4.1084e-01	-5.2994e-01	6.2009e+02	1.5365e+03	-8.3765e+01
#
#    final completeness for grain 26: 58.8235%
#####################


#####################
#### grain 58

#    orientation:
#
#    q = [7.473975e-01, 5.599628e-01, 3.488643e-01, -7.830962e-02]
#
#    R = [[7.443e-01, 5.078e-01, 4.338e-01],
#         [2.736e-01, 3.606e-01, -8.917e-01],
#         [-6.092e-01, 7.824e-01, 1.295e-01]]
#
#    left stretch tensor:
#
#    V = [[9.992e-01, -1.205e-04, 8.554e-05],
#         [-1.205e-04, 1.000e+00, -1.275e-04],
#         [8.554e-05, -1.275e-04, 1.000e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-8.445e-04, -1.205e-04, 8.556e-05],
#         [-1.205e-04, 1.020e-04, -1.275e-04],
#         [8.556e-05, -1.275e-04, 2.271e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-4.601e-04, -4.423e-04, -3.379e-04],
#         [-4.423e-04, -1.135e-04, -4.246e-05],
#         [-3.379e-04, -4.246e-05, 5.828e-05]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[7.450e-01, 5.082e-01, 4.340e-01],
#         [2.736e-01, 3.607e-01, -8.915e-01],
#         [-6.091e-01, 7.822e-01, 1.293e-01]]
#
#    lattice parameters:
#
#    2.94944, 2.95134, 4.68577, 89.9849, 90.0387, 120.029
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.160021, -0.0403373, 0.0368471)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	3960	0	0	1	0	4.2552e+00	1.5884e+02	-1.2073e+02	4.2553e+00	1.5882e+02	-1.2076e+02	1.3539e-04	2.5197e-02	3.3655e-02	1.9885e-01	1.4117e-01	3.0609e-01	8.7904e+02	6.7591e+02	-1.2076e+02
	1757	0	-1	1	0	4.2546e+00	-1.7675e+02	-6.4805e+01	4.2564e+00	-1.7678e+02	-6.4763e+01	1.7911e-03	3.0117e-02	4.1450e-02	-1.5306e-01	-2.2148e-02	3.5946e-01	1.0342e+03	6.5197e+02	-6.4763e+01
	4143	0	0	-1	0	4.2552e+00	-2.1159e+01	-1.2529e+02	4.2566e+00	-2.1172e+01	-1.2526e+02	1.4147e-03	1.3347e-02	2.9538e-02	-1.9885e-01	-1.4117e-01	-3.0609e-01	1.1478e+03	1.3697e+03	-1.2526e+02
	-999	0	1	-1	0	4.2546e+00	3.2469e+00	-6.9066e+01	nan       	nan       	nan       	1.9834e-02	2.7378e+00	7.6970e-01	1.5306e-01	2.2148e-02	-3.5946e-01	nan       	nan       	nan
	5330	1	0	0	2	4.6409e+00	-1.1684e+02	-1.5828e+02	4.6391e+00	-1.1678e+02	-1.5779e+02	1.7929e-03	6.0182e-02	4.9283e-01	1.8526e-01	-3.8054e-01	5.5188e-02	1.3755e+03	8.3956e+02	-1.5779e+02
	4263	2	0	1	1	4.8472e+00	-1.7367e+02	-1.2870e+02	4.8472e+00	-1.7369e+02	-1.2876e+02	9.1576e-06	1.6828e-02	5.6411e-02	2.9149e-01	-4.9105e-02	3.3369e-01	1.0600e+03	6.0133e+02	-1.2876e+02
	2264	2	-1	1	1	4.8455e+00	-1.5150e+02	-7.8370e+01	4.8481e+00	-1.5155e+02	-7.8283e+01	2.6534e-03	4.7407e-02	8.6808e-02	-6.0427e-02	-2.1242e-01	3.8705e-01	1.2153e+03	6.5039e+02	-7.8283e+01
	1217	2	-1	1	-1	4.8477e+00	1.5782e+02	-5.0869e+01	4.8483e+00	1.5784e+02	-5.0773e+01	5.8255e-04	1.6608e-02	9.6172e-02	-2.4569e-01	1.6812e-01	3.3186e-01	8.5354e+02	6.3099e+02	-5.0773e+01
	3457	2	0	1	-1	4.8468e+00	1.3191e+02	-1.0725e+02	4.8480e+00	1.3189e+02	-1.0727e+02	1.1971e-03	2.3675e-02	1.7780e-02	1.0622e-01	3.3143e-01	2.7850e-01	6.9788e+02	7.3976e+02	-1.0727e+02
	3758	2	0	-1	1	4.8468e+00	-4.8091e+01	-1.1450e+02	4.8452e+00	-4.8116e+01	-1.1445e+02	1.6465e-03	2.4912e-02	5.0819e-02	-1.0622e-01	-3.3143e-01	-2.7850e-01	1.3291e+03	1.3057e+03	-1.1445e+02
	1438	2	1	-1	1	4.8477e+00	-2.2175e+01	-5.6103e+01	4.8555e+00	-2.2196e+01	-5.6140e+01	7.8483e-03	2.1322e-02	3.6954e-02	2.4569e-01	-1.6812e-01	-3.3186e-01	1.1739e+03	1.4169e+03	-5.6140e+01
	4414	2	0	-1	-1	4.8472e+00	6.3299e+00	-1.3358e+02	4.8478e+00	6.3262e+00	-1.3327e+02	5.5352e-04	3.6103e-03	3.0760e-01	-2.9149e-01	4.9105e-02	-3.3369e-01	9.6665e+02	1.4440e+03	-1.3327e+02
	42	2	1	0	-1	4.8481e+00	5.2535e+01	-2.1321e+01	4.8450e+00	5.2687e+01	-2.1762e+01	3.1478e-03	1.5214e-01	4.4059e-01	2.5928e-01	3.5358e-01	-8.0955e-02	6.7634e+02	1.2807e+03	-2.1762e+01
	2486	2	1	-1	-1	4.8455e+00	2.8496e+01	-8.3883e+01	4.8459e+00	2.8463e+01	-8.3776e+01	4.1811e-04	3.3346e-02	1.0674e-01	6.0427e-02	2.1242e-01	-3.8705e-01	8.1133e+02	1.3958e+03	-8.3776e+01
	-999	3	0	1	2	6.2982e+00	-1.5555e+02	-1.3330e+02	nan       	nan       	nan       	2.0228e-02	5.7939e-01	4.5329e+00	3.8412e-01	-2.3937e-01	3.6128e-01	nan       	nan       	nan
	-999	3	-1	1	2	6.2959e+00	-1.3584e+02	-9.0057e+01	nan       	nan       	nan       	1.6958e-03	2.4234e+00	3.2917e+00	3.2205e-02	-4.0269e-01	4.1464e-01	nan       	nan       	nan
	-999	3	-1	0	2	6.2978e+00	-1.0985e+02	-2.3875e+01	nan       	nan       	nan       	8.8306e-04	1.4358e+00	3.0954e+00	-1.6665e-01	-5.4385e-01	1.0855e-01	nan       	nan       	nan
	-999	3	-1	1	-2	6.2993e+00	1.4171e+02	-3.7956e+01	nan       	nan       	nan       	4.1438e-03	5.6477e+00	2.1898e+00	-3.3832e-01	3.5839e-01	3.0427e-01	nan       	nan       	nan
	-999	3	0	1	-2	6.2977e+00	1.1554e+02	-8.5828e+01	nan       	nan       	nan       	4.0462e-03	4.9337e+00	1.4345e+00	1.3590e-02	5.2170e-01	2.5091e-01	nan       	nan       	nan
	-999	3	0	-1	2	6.2977e+00	-6.4463e+01	-1.0037e+02	nan       	nan       	nan       	7.7999e-04	5.1713e+00	4.1210e-01	-1.3590e-02	-5.2170e-01	-2.5091e-01	nan       	nan       	nan
	-999	3	1	-1	2	6.2993e+00	-3.8294e+01	-4.5977e+01	nan       	nan       	nan       	6.3877e-03	5.4110e+00	2.2152e+00	3.3832e-01	-3.5839e-01	-3.0427e-01	nan       	nan       	nan
	-999	3	0	-1	-2	6.2982e+00	2.4455e+01	-1.4021e+02	nan       	nan       	nan       	1.8703e-02	4.5891e-01	4.4495e+00	-3.8412e-01	2.3937e-01	-3.6128e-01	nan       	nan       	nan
	864	3	1	0	-2	6.2978e+00	7.0151e+01	-4.2282e+01	6.2971e+00	7.0244e+01	-4.2764e+01	7.4128e-04	9.2612e-02	4.8224e-01	1.6665e-01	5.4385e-01	-1.0855e-01	4.9420e+02	1.2101e+03	-4.2764e+01
	-999	3	1	-1	-2	6.2959e+00	4.4160e+01	-9.8825e+01	nan       	nan       	nan       	9.5729e-04	2.4941e+00	3.0582e+00	-3.2205e-02	4.0269e-01	-4.1464e-01	nan       	nan       	nan
	5090	4	1	1	0	7.3770e+00	1.5326e+02	-1.5122e+02	7.3728e+00	1.5330e+02	-1.5126e+02	4.2038e-03	3.3399e-02	4.0842e-02	5.5077e-01	3.0448e-01	2.5273e-01	7.2296e+02	4.4499e+02	-1.5126e+02
	-999	4	-1	2	0	7.3714e+00	1.6986e+02	-9.0192e+01	nan       	nan       	nan       	1.5630e-02	2.9200e+00	2.9180e+00	4.5794e-02	1.1902e-01	6.6555e-01	nan       	nan       	nan
	544	4	-2	1	0	7.3761e+00	-1.6409e+02	-3.5432e+01	7.3743e+00	-1.6404e+02	-3.5283e+01	1.8085e-03	4.9553e-02	1.4871e-01	-5.0497e-01	-1.8546e-01	4.1282e-01	1.1911e+03	4.0198e+02	-3.5283e+01
	5411	4	-1	-1	0	7.3770e+00	-2.6737e+01	-1.5948e+02	7.3739e+00	-2.6687e+01	-1.5943e+02	3.1571e-03	5.0320e-02	5.1287e-02	-5.5077e-01	-3.0448e-01	-2.5273e-01	1.3042e+03	1.6009e+03	-1.5943e+02
	3066	4	1	-2	0	7.3714e+00	-1.0136e+01	-9.7680e+01	7.3736e+00	-1.0171e+01	-9.7762e+01	2.2387e-03	3.4753e-02	8.2325e-02	-4.5794e-02	-1.1902e-01	-6.6555e-01	1.1278e+03	1.6602e+03	-9.7762e+01
	875	4	2	-1	0	7.3761e+00	1.5907e+01	-4.3101e+01	7.3739e+00	1.5979e+01	-4.3263e+01	2.1851e-03	7.2168e-02	1.6249e-01	5.0497e-01	1.8546e-01	-4.1282e-01	8.3517e+02	1.6460e+03	-4.3263e+01
#
#    final completeness for grain 58: 63.3333%
#####################


#####################
#### grain 38

#    orientation:
#
#    q = [8.131999e-01, 4.500186e-02, 5.759571e-01, 7.038624e-02]
#
#    R = [[3.266e-01, -6.264e-02, 9.431e-01],
#         [1.663e-01, 9.860e-01, 7.888e-03],
#         [-9.304e-01, 1.543e-01, 3.325e-01]]
#
#    left stretch tensor:
#
#    V = [[9.982e-01, -9.096e-04, 5.930e-04],
#         [-9.096e-04, 1.001e+00, 2.032e-04],
#         [5.930e-04, 2.032e-04, 9.998e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-1.805e-03, -9.100e-04, 5.937e-04],
#         [-9.100e-04, 9.438e-04, 2.034e-04],
#         [5.937e-04, 2.034e-04, -2.455e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-9.017e-04, -1.736e-04, -1.071e-03],
#         [-1.736e-04, 1.068e-03, -6.035e-04],
#         [-1.071e-03, -6.035e-04, -1.273e-03]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[3.279e-01, -6.195e-02, 9.446e-01],
#         [1.666e-01, 9.850e-01, 8.671e-03],
#         [-9.309e-01, 1.541e-01, 3.320e-01]]
#
#    lattice parameters:
#
#    2.94814, 2.95294, 4.67955, 89.9987, 90.1227, 119.966
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.337359, 0.00996063, 0.172452)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	-999	0	0	1	0	4.2501e+00	9.9336e+01	-5.5223e+01	nan       	nan       	nan       	1.2777e-03	4.4050e-02	9.4849e-01	-2.4240e-02	3.8546e-01	6.0319e-02	nan       	nan       	nan
	-999	0	-1	1	0	4.2558e+00	1.5961e+02	-6.8103e+01	nan       	nan       	nan       	2.9961e-02	1.6818e+00	1.2633e+00	-1.2325e-01	1.3625e-01	3.4562e-01	nan       	nan       	nan
	1882	0	-1	0	0	4.2571e+00	-1.4044e+02	-6.8101e+01	4.2558e+00	-1.4043e+02	-6.8262e+01	1.2179e-03	9.1809e-03	1.6151e-01	-9.9014e-02	-2.4920e-01	2.8530e-01	1.2501e+03	7.3617e+02	-6.8262e+01
	-999	0	0	-1	0	4.2501e+00	-8.0664e+01	-8.0990e+01	nan       	nan       	nan       	1.5057e-03	3.4910e-02	6.3475e-01	2.4240e-02	-3.8546e-01	-6.0319e-02	nan       	nan       	nan
	2040	0	1	-1	0	4.2558e+00	-2.0386e+01	-7.2643e+01	4.2569e+00	-2.0396e+01	-7.2762e+01	1.1620e-03	9.9451e-03	1.1868e-01	1.2325e-01	-1.3625e-01	-3.4562e-01	1.1429e+03	1.3719e+03	-7.2762e+01
	2076	0	1	0	0	4.2571e+00	3.9562e+01	-7.3621e+01	4.2551e+00	3.9587e+01	-7.3762e+01	1.9391e-03	2.5054e-02	1.4172e-01	9.9014e-02	2.4920e-01	-2.8530e-01	7.7601e+02	1.3095e+03	-7.3762e+01
	5369	1	0	0	2	4.6471e+00	1.7950e+02	-1.5831e+02	4.6419e+00	1.7962e+02	-1.5826e+02	5.2182e-03	1.2132e-01	4.6584e-02	4.0320e-01	3.7014e-03	1.4172e-01	1.0105e+03	6.1561e+02	-1.5826e+02
	4629	2	0	1	1	4.8466e+00	1.1957e+02	-1.3861e+02	4.8442e+00	1.1956e+02	-1.3877e+02	2.3099e-03	1.2857e-02	1.5624e-01	1.7736e-01	3.8731e-01	1.3118e-01	6.4479e+02	8.1236e+02	-1.3877e+02
	3091	2	-1	1	1	4.8465e+00	1.6193e+02	-9.8105e+01	4.8486e+00	1.6194e+02	-9.8192e+01	2.1124e-03	2.1520e-03	8.7243e-02	7.8344e-02	1.3810e-01	4.1648e-01	8.8168e+02	6.1903e+02	-9.8192e+01
	3307	2	-1	0	1	4.8452e+00	-1.4625e+02	-1.0315e+02	4.8478e+00	-1.4626e+02	-1.0326e+02	2.6223e-03	1.0110e-02	1.0795e-01	1.0258e-01	-2.4735e-01	3.5616e-01	1.2486e+03	6.6936e+02	-1.0326e+02
	646	2	-1	1	-1	4.8516e+00	1.6245e+02	-3.7680e+01	4.8482e+00	1.6247e+02	-3.7762e+01	3.4266e-03	2.0587e-02	8.1674e-02	-3.2485e-01	1.3440e-01	2.7476e-01	8.8548e+02	6.1973e+02	-3.7762e+01
	455	2	-1	0	-1	4.8552e+00	-1.4575e+02	-3.2566e+01	4.8469e+00	-1.4563e+02	-3.2766e+01	8.3221e-03	1.2572e-01	2.0019e-01	-3.0061e-01	-2.5105e-01	2.1444e-01	1.2524e+03	6.7420e+02	-3.2766e+01
	874	2	1	-1	1	4.8516e+00	-1.7547e+01	-4.2769e+01	4.8484e+00	-1.7532e+01	-4.2763e+01	3.2512e-03	1.4991e-02	5.3179e-03	3.2485e-01	-1.3440e-01	-2.7476e-01	1.1410e+03	1.4285e+03	-4.2763e+01
	696	2	1	0	1	4.8552e+00	3.4246e+01	-3.8438e+01	4.8477e+00	3.4376e+01	-3.8774e+01	7.4486e-03	1.2998e-01	3.3586e-01	3.0061e-01	2.5105e-01	-2.1444e-01	7.7362e+02	1.3740e+03	-3.8774e+01
	5014	2	0	-1	-1	4.8466e+00	-6.0426e+01	-1.4841e+02	4.8436e+00	-6.0426e+01	-1.4838e+02	2.9727e-03	8.2945e-04	3.3745e-02	-1.7736e-01	-3.8731e-01	-1.3118e-01	1.3817e+03	1.2304e+03	-1.4838e+02
	3502	2	1	0	-1	4.8452e+00	3.3752e+01	-1.0898e+02	4.8473e+00	3.3746e+01	-1.0879e+02	2.0890e-03	5.6501e-03	1.9399e-01	-1.0258e-01	2.4735e-01	-3.5616e-01	7.7753e+02	1.3744e+03	-1.0879e+02
